date,opened,closed,opened_ts,closed_ts,t,room,caller,key,symbol,side,direction,strike,expiry,dte,occ,kind,qty,avg_in,fill,entries,exits,exit_avg,pl,pl_pct,max_runup_pct,max_drawdown_pct,hi_pct,lo_pct,state,exit_by,all_out,account,manual,swing,their_avg,their_stop,their_target,their_units,stop_at_exit,greeks_in,greeks_out,broker_confirmed,export_confirmed,store_pl,source,in_table,in_wallet,opened_from,exit_from,derived,day_file,raw,why
2026-08-13,09:43:04,09:45:37,1786628584.0234876,1786628737.1361701,,RWGates,TradeLikeGates,tradelikegates|SMCI,SMCI,CALLS,1,39.5,2026-08-14,,,option,0,1.18,1.18,"[{""t"":1786628676.8240185,""qty"":1,""price"":1.18}]","[{""t"":1786628737.1361809,""qty"":1,""price"":1.05,""pl"":105.0}]",1.05,105.0,,,,,,filled,,True,live,False,False,1.25,,,1,,,,True,False,105.0,days-json,True,False,store,store,False,2026-08-13.json,,
2026-08-13,09:45:43,10:00:15,1786628743.0081015,1786629615.6307702,,Honeydrip daytrades,Brett,brett|NVDA,NVDA,CALLS,1,225.0,8/14,,,option,0,2.41,2.41,"[{""t"":1786628834.6321397,""qty"":1,""price"":2.41}]","[{""t"":1786629615.630774,""qty"":1,""price"":2.17,""pl"":217.0}]",2.17,217.0,,,,,,stopped,,True,live,False,False,2.2,,,1,,,,True,False,217.0,days-json,True,False,store,store,False,2026-08-13.json,,
2026-08-13,09:46:24,09:46:32,1786628784.1011698,1786628792.6219757,,RWGates,TradeLikeGates,?|SMCI,SMCI,CALLS,1,39.5,2026-08-14,,,option,0,1.18,1.18,,"[{""t"":1786628792.6219795,""qty"":1,""price"":1.01,""pl"":-17.0}]",1.01,-17.0,,,,,,failed,,True,live,False,False,1.18,,,1,,,,False,False,-17.0,days-json,True,False,store,store,False,2026-08-13.json,,
2026-08-13,09:49:43,09:52:16,1786628983.5792685,1786629136.1516445,,ZT opt-5,EvaPanda Alerts,evapanda alerts|CBRS,CBRS,CALLS,1,340.0,08/21/2026,,,option,0,0.61,0.61,"[{""t"":1786629076.15201,""qty"":1,""price"":0.61}]","[{""t"":1786629136.151648,""qty"":1,""price"":0.75,""pl"":75.0}]",0.75,75.0,,,,,,failed,,True,live,False,False,0.6,,,1,,,,False,False,75.0,days-json,True,False,store,store,False,2026-08-13.json,,
2026-08-13,09:54:04,10:00:33,1786629244.5294583,1786629633.4957597,,Whop High Risk,?,?|NVDA,NVDA,CALLS,1,225.0,2026-08-14,,,option,0,2.4,2.4,"[{""t"":1786629335.7333915,""qty"":1,""price"":2.4}]","[{""t"":1786629633.4957654,""qty"":1,""price"":2.1,""pl"":210.0}]",2.1,210.0,,,,,,filled,,True,live,False,False,,,,1,,,,True,False,210.0,days-json,True,False,store,store,False,2026-08-13.json,,
2026-08-13,09:55:15,10:07:00,1786629315.9494476,1786630020.7544186,,Midas,Midas (Admin),midas (admin)|AAPL,AAPL,CALLS,1,305.0,8/14,,,option,0,1.67,1.67,"[{""t"":1786629406.9599876,""qty"":1,""price"":1.67}]","[{""t"":1786630020.7375035,""qty"":1,""price"":1.82,""pl"":15.0}]",1.82,15.0,,,,,,closed,,True,live,False,False,,,,1,,,,True,False,15.0,days-json,True,False,store,store,False,2026-08-13.json,,
2026-08-13,09:55:17,10:03:45,1786629317.8563652,1786629825.2051115,,Demon Alerts,Demon Alerts,demon alerts|TSLA,TSLA,CALLS,1,340.0,8/14,,,option,0,1.05,1.05,"[{""t"":1786629409.575165,""qty"":1,""price"":1.05}]","[{""t"":1786629825.2051246,""qty"":1,""price"":0.93,""pl"":93.0}]",0.93,93.0,,,,,,filled,,True,live,False,False,1.0,,,1,,,,True,False,93.0,days-json,True,False,store,store,False,2026-08-13.json,,
2026-08-13,09:57:05,09:58:45,1786629425.2286763,1786629525.9874454,,ZT swing-2,KuMo Bot,kumo bot|JACK,JACK,CALLS,1,22.5,8/21,,,option,0,0.8,0.8,"[{""t"":1786629517.4387965,""qty"":1,""price"":0.8}]","[{""t"":1786629525.9874501,""qty"":1,""price"":0.65,""pl"":65.0}]",0.65,65.0,,,,,,failed,,True,live,False,False,0.6,,,1,,,,False,False,65.0,days-json,True,False,store,store,False,2026-08-13.json,,
2026-08-13,09:59:48,10:01:08,1786629588.6521742,1786629668.6658185,,?,?,?|JACK,JACK,CALLS,1,22.5,2026-08-21,,,option,0,0.8,0.8,,,,0.0,,,,,,closed,,True,live,True,False,0.8,,,1,,,,True,False,0.0,days-json,True,False,store,store,False,2026-08-13.json,,
2026-08-13,10:03:03,10:04:44,1786629783.6625435,1786629884.2746246,,ZT scalps,Bullwinkle,bullwinkle|AMD,AMD,CALLS,1,505.0,2026-08-14,,,option,0,3.47,3.47,"[{""t"":1786629875.7619965,""qty"":1,""price"":3.47}]","[{""t"":1786629884.2746353,""qty"":1,""price"":2.85,""pl"":285.0}]",2.85,285.0,,,,,,filled,,True,live,False,False,12.75,,,1,,,,True,False,285.0,days-json,True,False,store,store,False,2026-08-13.json,,
2026-08-13,10:03:29,,1786629809.5144453,,,?,?,?|CBRS,CBRS,CALLS,1,340.0,2026-08-21,,,option,1,0.61,0.61,"[{""t"":1786629809.5144453,""qty"":1,""price"":0.61}]",,,0.0,0.0,,,,,filled,,False,live,False,False,0.61,,,1,,,,True,False,0.0,days-json,True,False,store,store,True,2026-08-13.json,,
2026-08-13,10:07:09,10:07:50,1786630029.5390697,1786630070.2828975,,?,?,?|AAPL,AAPL,CALLS,1,305.0,2026-08-14,,,option,0,1.67,1.67,,"[{""t"":1786630070.282901,""qty"":1,""price"":1.73,""pl"":6.0}]",1.73,6.0,,,,,,closed,,True,live,True,False,1.67,,,1,,,,False,False,6.0,days-json,True,False,store,store,False,2026-08-13.json,,
2026-08-13,10:10:33,10:18:02,1786630233.9851127,1786630682.6632345,,Option Alerts,Lars,lars|AVGO,AVGO,CALLS,1,450.0,8/21,,,option,0,2.55,2.55,"[{""t"":1786630326.4378586,""qty"":1,""price"":2.55}]","[{""t"":1786630682.6632428,""qty"":1,""price"":2.29,""pl"":229.0}]",2.29,229.0,,,,,,failed,,True,live,False,False,2.35,,,1,,,,False,False,229.0,days-json,True,False,store,store,False,2026-08-13.json,,
2026-08-13,10:19:32,,1786630772.7778134,,,?,?,?|AVGO,AVGO,CALLS,1,450.0,2026-08-21,,,option,1,2.55,2.55,"[{""t"":1786630772.7778134,""qty"":1,""price"":2.55}]",,,0.0,0.0,,,,,filled,,False,live,False,False,2.55,,,1,,,,True,False,0.0,days-json,True,False,store,store,True,2026-08-13.json,,
2026-08-13,10:31:07,,1786545067.3422792,,,?,?,?|MESU6,MESU6,,-1,,,,,future,1,7771.25,7771.25,"[{""t"":1786545067.3422792,""qty"":1,""price"":7771.25}]",,,0.0,0.0,,,,,filled,,False,live,False,False,7771.25,,,1,,,,False,False,0.0,days-json,True,False,store,store,True,2026-08-13.json,,
2026-08-13,11:45:57,,1786549557.5369263,,,?,?,?|MNQU6,MNQU6,,-1,,,,,future,1,29828.75,29828.75,"[{""t"":1786549557.5369263,""qty"":1,""price"":29828.75}]",,,0.0,0.0,,,,,filled,,False,live,False,False,29828.75,,,1,,,,False,False,0.0,days-json,True,False,store,store,True,2026-08-13.json,,
2026-08-14,09:42:01,,1786714921.0,,,?,,,AMD,,,,,,,option,1.0,5.69,5.69,"[{""t"":1786714921.0,""qty"":1.0,""price"":5.69}]",,,,,,,,,filled,,,unknown,,,,,,,,,,True,False,,trades.log-only,False,False,trades.log,,True,,,broker FILLED with no day-JSON row (room unknown)
2026-08-14,09:48:07,,1786715287.0,,,?,,,AAPL,,,,,,,option,1.0,2.7,2.7,"[{""t"":1786715287.0,""qty"":1.0,""price"":2.7}]",,,,,,,,,filled,,,unknown,,,,,,,,,,True,False,,trades.log-only,False,False,trades.log,,True,,,broker FILLED with no day-JSON row (room unknown)
2026-08-14,10:03:29,09:15:40,1786629809.5144453,1786713340.9674735,,?,?,?|CBRS,CBRS,CALLS,1,340.0,2026-08-21,,,option,0,0.61,0.61,,"[{""t"":1786713340.9674962,""qty"":1,""price"":0.35,""pl"":-26.0}]",0.35,-26.0,,,,,,failed,,True,live,False,False,0.61,,,1,,,,False,False,-26.0,days-json,True,False,store,store,False,2026-08-14.json,,
2026-08-14,10:19:32,09:15:41,1786630772.7778134,1786713341.546276,,?,?,?|AVGO,AVGO,CALLS,1,450.0,2026-08-21,,,option,0,2.55,2.55,,"[{""t"":1786713341.5462894,""qty"":1,""price"":1.55,""pl"":-100.0}]",1.55,-100.0,,,,,,failed,,True,live,False,False,2.55,,,1,,,,False,False,-100.0,days-json,True,False,store,store,False,2026-08-14.json,,
2026-08-14,10:22:13,10:38:41,1786717333.7591465,1786718321.0975862,,?,?,?|NVDA,NVDA,PUTS,1,225.0,2026-08-19,,,option,0,2.93,2.93,,"[{""t"":1786718321.0975914,""qty"":1,""price"":2.64,""pl"":-29.0}]",2.64,-29.0,,,,,,filled,,True,live,False,False,2.93,,,1,,,,True,False,-29.0,days-json,True,False,store,store,False,2026-08-14.json,,
2026-08-14,10:31:07,,1786545067.3422792,,,?,?,?|MESU6,MESU6,,-1,,,,,future,1,7771.25,7771.25,"[{""t"":1786545067.3422792,""qty"":1,""price"":7771.25}]",,,0.0,0.0,,,,,filled,,False,live,False,False,7771.25,,,1,,,,False,False,0.0,days-json,True,False,store,store,True,2026-08-14.json,,
2026-08-14,10:35:24,10:36:55,1786718124.15771,1786718215.120653,,Honeydrip daytrades,Unraveller,unraveller|SPY,SPY,CALLS,1,775.0,8/17,,,option,0,,,,,,0.0,,,,,,nofill,,True,live,False,False,3.14,,,1,,,,False,False,0.0,days-json,True,False,store,store,False,2026-08-14.json,,
2026-08-14,11:45:57,,1786549557.5369263,,,?,?,?|MNQU6,MNQU6,,-1,,,,,future,1,29828.75,29828.75,"[{""t"":1786549557.5369263,""qty"":1,""price"":29828.75}]",,,0.0,0.0,,,,,filled,,False,live,False,False,29828.75,,,1,,,,False,False,0.0,days-json,True,False,store,store,True,2026-08-14.json,,
2026-08-14,11:45:59,11:47:59,1786722359.4039323,1786722479.5319839,,?,?,?|QQQ,QQQ,PUTS,1,729.0,2026-08-14,,,option,0,1.26,1.26,,,,0.0,,,,,,closed,,True,live,True,False,1.26,,,1,,,,False,False,0.0,days-json,True,False,store,store,False,2026-08-14.json,,
2026-08-15,10:31:07,18:40:22,1786545067.3422792,1786833622.6089299,,?,?,?|MESU6,MESU6,,-1,,,,,future,0,7771.25,7771.25,,,,0.0,,,,,,closed,,True,live,False,False,7771.25,,,1,,,,False,False,0.0,days-json,True,False,store,store,False,2026-08-15.json,,
2026-08-15,11:45:57,18:40:23,1786549557.5369263,1786833623.4279273,,?,?,?|MNQU6,MNQU6,,-1,,,,,future,0,29828.75,29828.75,,,,0.0,,,,,,closed,,True,live,False,False,29828.75,,,1,,,,False,False,0.0,days-json,True,False,store,store,False,2026-08-15.json,,
2026-08-17,09:21:28,,1786972888.7736988,,,?,?,?|MNQU6,MNQU6,,-1,,,,,future,1,30209.5,30209.5,"[{""t"":1786972888.7736988,""qty"":1,""price"":30209.5}]",,,0.0,0.0,,,,,filled,,False,live,False,False,30209.5,,,1,,,,False,False,0.0,days-json,True,False,store,store,True,2026-08-17.json,,
2026-08-17,09:30:42,09:47:06,1786973442.399041,1786974426.6071408,,MR.TOPHAT,MR.TOPHAT (OPTIONS/FUTURES),mr.tophat (options/futures)|SPY,SPY,PUTS,1,776.0,2026-08-21,,,option,0,3.14,3.14,"[{""t"":1786973536.0341492,""qty"":1,""price"":3.14}]","[{""t"":1786974426.560357,""qty"":1,""price"":3.47,""pl"":33.0}]",3.47,33.0,,,,,,closed,room call,True,live,False,False,,,,1,,,,True,False,33.0,days-json,True,False,store,store,False,2026-08-17.json,,
2026-08-17,09:31:38,09:33:27,1786973498.018103,1786973607.5801518,,Honeydrip daytrades,Unraveller,unraveller|META,META,CALLS,1,595.0,8/21,,,option,0,5.2,5.2,"[{""t"":1786973590.5601673,""qty"":1,""price"":5.2}]","[{""t"":1786973607.580159,""qty"":1,""price"":4.2,""pl"":420.0}]",4.2,420.0,,,,,,closed,room call,True,live,False,False,5.15,,,1,,,,True,False,420.0,days-json,True,False,store,store,False,2026-08-17.json,,
2026-08-17,09:34:10,09:34:19,1786973650.6127932,1786973659.40464,,?,?,?|META,META,CALLS,1,595.0,2026-08-21,,,option,0,5.2,5.2,,"[{""t"":1786973659.4046474,""qty"":1,""price"":3.85,""pl"":-135.0}]",3.85,-135.0,,,,,,failed,failed,True,live,False,False,5.2,,,1,,,,False,False,-135.0,days-json,True,False,store,store,False,2026-08-17.json,,
2026-08-17,09:50:58,09:52:49,1786974658.1102538,1786974769.8726037,,Honeydrip daytrades,Unraveller,unraveller|AMD,AMD,CALLS,1,535.0,8/21,,,option,0,6.2,6.2,"[{""t"":1786974750.2866642,""qty"":1,""price"":6.2}]","[{""t"":1786974769.8726122,""qty"":1,""price"":5.35,""pl"":535.0}]",5.35,535.0,,,,,,filled,failed,True,live,False,False,6.15,,,1,,,,True,False,535.0,days-json,True,False,store,store,False,2026-08-17.json,,
2026-08-17,09:51:12,09:51:34,1786974672.194262,1786974694.7580166,,?,?,?|QQQ,QQQ,PUTS,1,731.0,2026-08-17,,,option,0,0.73,0.73,,"[{""t"":1786974694.7580242,""qty"":2,""price"":0.62,""pl"":-22.0}]",0.62,-22.0,,,,,,failed,failed,True,live,False,False,0.73,,,1,,,,False,False,-22.0,days-json,True,False,store,store,False,2026-08-17.json,,
2026-08-17,09:52:53,09:53:01,1786974773.1322956,1786974781.8167121,,?,?,?|AMD,AMD,CALLS,1,535.0,2026-08-21,,,option,0,6.2,6.2,,"[{""t"":1786974781.8167198,""qty"":1,""price"":5.15,""pl"":-105.0}]",5.15,-105.0,,,,,,failed,failed,True,live,False,False,6.2,,,1,,,,False,False,-105.0,days-json,True,False,store,store,False,2026-08-17.json,,
2026-08-17,09:52:53,09:56:13,1786974773.063966,1786974973.8683338,,?,?,?|SPY,SPY,PUTS,1,776.0,2026-08-17,,,option,0,1.02,1.02,,,,0.0,0.0,,,,,closed,you at Webull,True,live,True,False,1.02,,,1,,,,False,False,0.0,days-json,True,False,store,store,False,2026-08-17.json,,
2026-08-17,10:08:55,10:10:44,1786975735.4302108,1786975844.9922733,,Demon Alerts,Demon Alerts,demon alerts|SCHW,SCHW,CALLS,1,114.0,8/21,,,option,0,0.3,0.3,"[{""t"":1786975828.284449,""qty"":1,""price"":0.3}]","[{""t"":1786975844.992278,""qty"":1,""price"":0.27,""pl"":27.0}]",0.27,27.0,,,,,,stopped,bot stop,True,live,False,False,0.32,,,1,,,,True,False,27.0,days-json,True,False,store,store,False,2026-08-17.json,,
2026-08-17,10:11:14,10:11:55,1786975874.7276635,1786975915.310355,,?,?,?|SCHW,SCHW,CALLS,1,114.0,2026-08-21,,,option,0,0.3,0.3,,"[{""t"":1786975915.3103583,""qty"":1,""price"":0.29,""pl"":-1.0}]",0.29,-1.0,,,,,,closed,you at Webull,True,live,True,False,0.3,,,1,,,,False,False,-1.0,days-json,True,False,store,store,False,2026-08-17.json,,
2026-08-17,10:59:55,,1786978795.6566422,,,?,?,?|MESU6,MESU6,,-1,,,,,future,2,7792.5,7792.5,"[{""t"":1786978795.6566422,""qty"":2,""price"":7792.5}]",,,0.0,0.0,,,,,filled,,False,live,False,False,7792.5,,,1,,,,False,False,0.0,days-json,True,False,store,store,True,2026-08-17.json,,
2026-08-18,09:21:28,09:26:05,1786972888.7736988,1787059565.1331933,,?,?,?|MNQU6,MNQU6,,-1,,,,,future,0,30209.5,30209.5,,,,0.0,,,,,,closed,you at Webull,True,live,True,False,30209.5,,,1,,,,False,False,0.0,days-json,True,False,store,store,False,2026-08-18.json,,
2026-08-18,09:31:48,,1787059908.0,,,?,,,SPY,,,,,,,option,1.0,0.29,0.29,"[{""t"":1787059908.0,""qty"":1.0,""price"":0.29}]",,,,,,,,,filled,,,unknown,,,,,,,,,,True,False,,trades.log-only,False,False,trades.log,,True,,,broker FILLED with no day-JSON row (room unknown)
2026-08-18,09:33:21,,1787060001.0,,,?,,,INTC,,,,,,,option,1.0,0.75,0.75,"[{""t"":1787060001.0,""qty"":1.0,""price"":0.75}]",,,,,,,,,filled,,,unknown,,,,,,,,,,True,False,,trades.log-only,False,False,trades.log,,True,,,broker FILLED with no day-JSON row (room unknown)
2026-08-18,09:35:04,,1787060104.0,,,?,,,INTC,,,,,,,option,1.0,0.68,0.68,"[{""t"":1787060104.0,""qty"":1.0,""price"":0.68}]",,,,,,,,,filled,,,unknown,,,,,,,,,,True,False,,trades.log-only,False,False,trades.log,,True,,,broker FILLED with no day-JSON row (room unknown)
2026-08-18,09:41:03,09:42:31,1787060463.086042,1787060551.7836084,,Honeydrip daytrades,Unraveller,unraveller|MSFT,MSFT,CALLS,1,485.0,8/21,,,option,0,,,,,,0.0,,,,,,nofill,,True,live,False,False,4.55,,,1,,,,False,False,0.0,days-json,True,False,store,store,False,2026-08-18.json,@Unraveller (Admin)🔮 in MSFT 8/21 485C @ 4.55 @everyone,
2026-08-18,09:45:46,,1787060746.0,,,?,,,NVDA,,,,,,,option,1.0,0.82,0.82,"[{""t"":1787060746.0,""qty"":1.0,""price"":0.82}]",,,,,,,,,filled,,,unknown,,,,,,,,,,True,False,,trades.log-only,False,False,trades.log,,True,,,broker FILLED with no day-JSON row (room unknown)
2026-08-18,09:51:27,,1787061087.0,,,?,,,SPY,,,,,,,option,1.0,0.45,0.45,"[{""t"":1787061087.0,""qty"":1.0,""price"":0.45}]",,,,,,,,,filled,,,unknown,,,,,,,,,,True,False,,trades.log-only,False,False,trades.log,,True,,,broker FILLED with no day-JSON row (room unknown)
2026-08-18,09:52:02,,1787061122.0,,,?,,,SPY,,,,,,,option,1.0,2.34,2.34,"[{""t"":1787061122.0,""qty"":1.0,""price"":2.34}]",,,,,,,,,filled,,,unknown,,,,,,,,,,True,False,,trades.log-only,False,False,trades.log,,True,,,broker FILLED with no day-JSON row (room unknown)
2026-08-18,09:55:13,,1787061313.0,,,?,,,AMZN,,,,,,,option,1.0,1.45,1.45,"[{""t"":1787061313.0,""qty"":1.0,""price"":1.45}]",,,,,,,,,filled,,,unknown,,,,,,,,,,True,False,,trades.log-only,False,False,trades.log,,True,,,broker FILLED with no day-JSON row (room unknown)
2026-08-18,09:55:27,,1787061327.0,,,?,,,MSFT,,,,,,,option,1.0,3.4,3.4,"[{""t"":1787061327.0,""qty"":1.0,""price"":3.4}]",,,,,,,,,filled,,,unknown,,,,,,,,,,True,False,,trades.log-only,False,False,trades.log,,True,,,broker FILLED with no day-JSON row (room unknown)
2026-08-18,10:01:03,,1787061663.0,,,?,,,INTC,,,,,,,option,1.0,1.55,1.55,"[{""t"":1787061663.0,""qty"":1.0,""price"":1.55}]",,,,,,,,,filled,,,unknown,,,,,,,,,,True,False,,trades.log-only,False,False,trades.log,,True,,,broker FILLED with no day-JSON row (room unknown)
2026-08-18,10:08:48,,1787062128.0,,,?,,,DOCU,,,,,,,option,1.0,0.4,0.4,"[{""t"":1787062128.0,""qty"":1.0,""price"":0.4}]",,,,,,,,,filled,,,unknown,,,,,,,,,,True,False,,trades.log-only,False,False,trades.log,,True,,,broker FILLED with no day-JSON row (room unknown)
2026-08-18,10:16:10,,1787062570.0,,,?,,,SPY,,,,,,,option,1.0,1.87,1.87,"[{""t"":1787062570.0,""qty"":1.0,""price"":1.87}]",,,,,,,,,filled,,,unknown,,,,,,,,,,True,False,,trades.log-only,False,False,trades.log,,True,,,broker FILLED with no day-JSON row (room unknown)
2026-08-18,10:17:32,10:20:58,1787062652.9095557,1787062858.582159,,Vero 2,Vero,vero|QQQ,QQQ,PUTS,1,718.0,8/18,,,option,0,1.59,1.59,"[{""t"":1787062744.7825506,""qty"":1,""price"":1.59}]","[{""t"":1787062858.5821657,""qty"":1,""price"":1.32,""pl"":132.0}]",1.32,132.0,,,,,,filled,failed,True,live,False,False,1.6,,,1,,,,True,False,132.0,days-json,True,False,store,store,False,2026-08-18.json,QQQ 718P 8/18 1.60 4 CONTRACTS @vero-alerts,
2026-08-18,10:28:54,10:30:08,1787063334.2520494,1787063408.6603804,,?,?,?|QQQ,QQQ,PUTS,1,717.0,2026-08-18,,,option,0,0.77,0.77,,"[{""t"":1787063408.6603866,""qty"":2,""price"":0.7,""pl"":-14.0}]",0.7,-14.0,,,,,,stopped,bot stop,True,live,False,False,0.77,,,1,,,,False,False,-14.0,days-json,True,False,store,store,False,2026-08-18.json,,
2026-08-18,10:53:37,,1787064817.0,,,?,,,MSFT,,,,,,,option,1.0,3.2,3.2,"[{""t"":1787064817.0,""qty"":1.0,""price"":3.2}]",,,,,,,,,filled,,,unknown,,,,,,,,,,True,False,,trades.log-only,False,False,trades.log,,True,,,broker FILLED with no day-JSON row (room unknown)
2026-08-18,10:59:55,11:17:10,1786978795.6566422,1787066230.333841,,?,?,?|MESU6,MESU6,,-1,,,,,future,0,7792.5,7792.5,,"[{""t"":1787064343.1535223,""qty"":1,""price"":7632.5,""pl"":800.0}]",7632.5,800.0,,,,,,closed,you at Webull,True,live,True,False,7792.5,,,1,,,,False,False,800.0,days-json,True,False,store,store,False,2026-08-18.json,,
2026-08-18,11:09:42,,1787065782.0,,,?,,,SPY,,,,,,,option,1.0,0.58,0.58,"[{""t"":1787065782.0,""qty"":1.0,""price"":0.58}]",,,,,,,,,filled,,,unknown,,,,,,,,,,True,False,,trades.log-only,False,False,trades.log,,True,,,broker FILLED with no day-JSON row (room unknown)
2026-08-18,11:18:31,11:38:46,1787066311.9190032,1787067526.7392364,,?,?,?|QQQ,QQQ,PUTS,1,716.0,2026-08-18,,,option,0,1.16,1.16,,"[{""t"":1787067526.7392426,""qty"":2,""price"":0.78,""pl"":-76.0}]",0.78,-76.0,,,,,,stopped,bot stop,True,live,False,False,1.16,,,1,,,,False,False,-76.0,days-json,True,False,store,store,False,2026-08-18.json,,
2026-08-18,12:01:30,14:02:48,1787068890.025694,1787076168.9394906,,ZT swing-3,King Maker Bot,king maker bot|KO,KO,CALLS,1,89.0,08/21,,,option,0,0.54,0.54,"[{""t"":1787068982.9113855,""qty"":1,""price"":0.54}]","[{""t"":1787076168.9394984,""qty"":1,""price"":0.53,""pl"":53.0}]",0.53,53.0,,,,,,closed,you at Webull (or your resting stop filled),True,live,True,False,0.62,,,1,,,,True,False,53.0,days-json,True,False,store,store,False,2026-08-18.json,"@everyone KO 08/21 $89 Call @$0.62, up more than 90%!, my order filled little earlier for +100%!, will look to close the remaining later today! @1KingMaker1 - For Educational Purposes Only!•Today at 12:01 PM @1KingMaker1 - For Educational Purposes Only!•Today at 12:01 PM •",
2026-08-18,13:43:36,13:45:10,1787075016.9534314,1787075110.2067163,,ZT opt-4,TLM,tlm|GLD,GLD,CALLS,1,405.0,8/31,,,option,0,,,,,,0.0,,,,,,nofill,,True,live,False,False,2.45,,,1,,,,False,False,0.0,days-json,True,False,store,store,False,2026-08-18.json,BTO GLD $405C Aug 31 @ 2.45,
2026-08-18,14:01:41,15:00:20,1787076101.1901333,1787079620.2399676,,ZT opt-4,TLM,tlm|AAPL,AAPL,CALLS,1,312.5,8/21,,,option,0,1.9,1.9,"[{""t"":1787076191.8978505,""qty"":1,""price"":1.9}]","[{""t"":1787079620.2399735,""qty"":1,""price"":2.09,""pl"":209.0}]",2.09,209.0,,,,,,stopped,bot stop,True,live,False,False,,,,1,,,,True,False,209.0,days-json,True,False,store,store,False,2026-08-18.json,Open @everyone Aapl 312.50 call Aug 21 at 1.93 Buy to open,
2026-08-18,15:49:24,,1787082564.303326,,,Option Alerts,Shakira T,shakira t|BAC,BAC,CALLS,1,66.0,10/2,,,option,1,1.06,1.06,"[{""t"":1787082655.3900928,""qty"":1,""price"":1.06}]",,,0.0,0.0,,,,,filled,,False,live,False,False,1.45,,,1,,,,True,False,0.0,days-json,True,False,store,store,False,2026-08-18.json,BTO BAC 10/2 66c @ 1.45 scale in,
2026-08-18,15:56:14,,1787082974.1024642,,,Option Alerts,TradingTheTrend,tradingthetrend|TSLA,TSLA,PUTS,1,300.0,9/18,,,option,1,3.21,3.21,"[{""t"":1787083065.4636667,""qty"":1,""price"":3.21}]",,,0.0,0.0,,,,,filled,,False,live,False,True,3.25,,,1,,,,True,False,0.0,days-json,True,False,store,store,False,2026-08-18.json,BTO TSLA 9/18 300p @ 3.25 swing Trying this 4 hour rising wedge. 323 will be first target. Anything more will be a bonus,
2026-08-18,15:57:14,,1787083034.2141182,,,ZT swing-3,King Maker Bot,king maker bot|M,M,CALLS,1,25.0,9/18,,,option,1,0.75,0.75,"[{""t"":1787083125.2569993,""qty"":1,""price"":0.75}]",,,0.0,0.0,,,,,filled,,False,live,False,False,0.74,,,1,,,,True,False,0.0,days-json,True,False,store,store,False,2026-08-18.json,"@everyone M 09/18 $25 Call @$0.74 SL: M < $22 Starting position, will add more this week! @1KingMaker1 - For Educational Purposes Only!•Today at 3:57 PM @1KingMaker1 - For Educational Purposes Only!•Today at 3:57 PM •",
2026-08-18,15:58:53,,1787083133.5428433,,,ZT opt-7,The Pawn (The Market Bishop),the pawn (the market bishop)|UBER,UBER,PUTS,1,74.0,9/4,,,option,1,1.75,1.75,"[{""t"":1787083225.9242752,""qty"":1,""price"":1.75}]",,,0.0,0.0,,,,,filled,,False,live,False,False,1.75,,,1,,,,True,False,0.0,days-json,True,False,store,store,False,2026-08-18.json,@everyone I'm Entering Option: UBER 74 P 9/4 Entry: 1.75 Notes: ​ How I Trade The Market Bishop Trade Idea's Disclaimer Twitter: @TheMarketBishop | I want to be the greatest•Today at 3:58 PM Twitter: @TheMarketBishop | I want to be the greatest•Today at 3:58 PM •,
2026-08-19,09:31:33,09:33:29,1787146293.3620055,1787146409.3901663,,ZT scalps,Bullwinkle,bullwinkle|MRNA,MRNA,PUTS,1,110.0,2026-08-21,,,option,0,5.6,5.6,"[{""t"":1787146386.6248477,""qty"":1,""price"":5.6}]","[{""t"":1787146409.3901734,""qty"":1,""price"":5.0,""pl"":-60.0}]",5.0,-60.0,,,,,,stopped,bot stop,True,live,False,False,5.6,,,1,,,,True,False,-60.0,days-json,True,False,store,store,False,2026-08-19.json,MRNA | $110 P 5.60 AUG 28 ||ON THE BREAK OF $115.25,
2026-08-19,09:34:40,09:35:40,1787146480.5076065,1787146540.5476346,,?,?,?|UBER,UBER,PUTS,1,74.0,2026-09-04,,,option,0,1.75,1.75,,,,0.0,0.0,,,,,closed,you at Webull,True,live,True,False,1.75,,,1,,,,False,False,0.0,days-json,True,False,store,store,False,2026-08-19.json,,
2026-08-19,09:38:21,09:40:52,1787146701.562453,1787146852.1183388,,Honeydrip daytrades,Unraveller,unraveller|GOOGL,GOOGL,CALLS,1,345.0,8/21,,,option,0,2.72,2.72,"[{""t"":1787146793.487737,""qty"":1,""price"":2.72}]","[{""t"":1787146852.1183438,""qty"":1,""price"":2.42,""pl"":-30.0}]",2.42,-30.0,,,,,,stopped,bot stop,True,live,False,False,3.4,,,1,,,,True,False,-30.0,days-json,True,False,store,store,False,2026-08-19.json,@Unraveller (Admin)🔮 in GOOGL 8/21 345C @ 3.40 @everyone,
2026-08-19,09:40:28,09:51:27,1787146828.9175959,1787147487.7445872,,ZT opt-1,stockguy007,stockguy007|AAPL,AAPL,CALLS,1,330.0,9/18,,,option,0,2.83,2.83,"[{""t"":1787146921.4824576,""qty"":1,""price"":2.83}]","[{""t"":1787147487.7299368,""qty"":1,""price"":3.05,""pl"":22.0}]",3.05,22.0,,,,,,closed,room call,True,live,False,True,,,,1,,,,True,False,22.0,days-json,True,False,store,store,False,2026-08-19.json,AAPL Calls sep 18 330s Potentially a swing image0.jpg,
